Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
John Hong,M,SBD,Raw,20.5,20-23,19-23,MR-O,71.8,74,147.5,97.5,180.0,425.0,8,313.75,312.47,302.48,63.38,Yes,USA,IL,USAPL,IPF,2019-03-09,USA,IN,,Family Fitness Works Classic,Yes
Margi Patel,F,SBD,Raw,20.5,20-23,19-23,FR-O,49.2,52,72.5,42.5,102.5,217.5,2,275.69,282.83,251.35,57.7,Yes,USA,IL,USAPL,,2022-01-29,USA,IL,,Beast of The Metro East,Yes
Kylie Stark,F,SBD,Raw,24.0,24-34,24-39,FR-O,81.4,82.5,175.0,90.0,190.0,455.0,1,425.07,412.4,361.3,87.02,Yes,USA,IL,USAPL,,2022-01-29,USA,IL,,Beast of The Metro East,Yes
Jerrold Beach,M,SBD,Raw,31.5,24-34,24-39,MR-O,106.4,110,265.0,162.5,297.5,725.0,1,434.94,431.25,411.87,88.96,Yes,USA,IL,USAPL,,2022-01-29,USA,IL,,Beast of The Metro East,Yes
Christian Swanson,M,SBD,Raw,24.5,24-34,24-39,MR-O,104.6,105,210.0,130.0,212.5,552.5,3,333.73,330.59,315.68,68.34,Yes,USA,IL,USAPL,IPF,2021-04-17,USA,MI,,Full Send Invitational,Yes
John Katsigiannis,M,SBD,Raw,28.5,24-34,24-39,MR-O,140.4,120+,222.5,162.5,245.0,630.0,4,344.98,351.9,334.41,68.6,Yes,USA,IL,USAPL,IPF,2021-04-17,USA,MI,,Full Send Invitational,Yes
Samuel Prather,M,SBD,Raw,23.5,24-34,24-39,MR-O,98.15,100,227.5,110.0,205.0,542.5,1,336.67,332.69,317.87,69.15,Yes,USA,IL,USAPL,,2022-02-19,USA,IA,,Iowa State Open,Yes
Elizabeth Hardner,F,SBD,Raw,17.5,18-19,14-18,FR-O,64.9,72,65.0,42.5,70.0,177.5,5,187.52,186.43,164.56,38.11,Yes,USA,IL,USAPL,IPF,2018-12-01,USA,WI,,Wisconsin Collegiate State Championship,Yes
Trevor Decker,M,SBD,Raw,19.5,20-23,19-23,MR-O,72.9,74,150.0,110.0,220.0,480.0,6,350.78,349.0,337.62,71.02,Yes,USA,IL,USAPL,IPF,2018-12-01,USA,WI,,Wisconsin Collegiate State Championship,Yes
Matthew Tan,M,SBD,Raw,20.5,20-23,19-23,MR-O,81.7,83,132.5,115.0,182.5,430.0,13,292.9,289.76,278.93,60.0,Yes,USA,IL,USAPL,IPF,2018-12-01,USA,WI,,Wisconsin Collegiate State Championship,Yes
Garett Haug,M,SBD,Raw,23.5,24-34,24-39,MR-O,91.0,93,235.0,165.0,257.5,657.5,3,422.8,417.42,399.87,86.94,Yes,USA,IL,USAPL,IPF,2018-12-01,USA,WI,,Wisconsin Collegiate State Championship,Yes
Ryan McCabe,M,SBD,Raw,20.0,20-23,19-23,MR-O,94.3,105,192.5,105.0,230.0,527.5,3,333.41,329.23,314.94,68.54,Yes,USA,IL,USAPL,IPF,2018-12-01,USA,WI,,Wisconsin Collegiate State Championship,Yes
Alec Coleman,M,SBD,Raw,17.5,18-19,14-18,MR-O,96.1,105,167.5,115.0,242.5,525.0,4,328.93,324.89,310.6,67.6,Yes,USA,IL,USAPL,IPF,2018-12-01,USA,WI,,Wisconsin Collegiate State Championship,Yes
Paul Patrow,M,SBD,Raw,45.5,45-49,40-49,MR-O,111.2,120,190.0,122.5,202.5,515.0,1,303.78,302.08,288.81,61.93,Yes,USA,IL,USAPL,IPF,2019-09-29,USA,MN,,Iron Assault,Yes
Karina Lazarit,F,SBD,Raw,27.0,24-34,24-39,FR-O,48.8,52,120.0,75.0,157.5,352.5,1,449.45,461.18,410.06,94.23,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Nicole Estrella,F,SBD,Raw,21.5,20-23,19-23,FR-O,51.5,52,87.5,35.0,102.5,225.0,2,276.11,282.59,250.59,57.29,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Reighza Mirah Lacaya,F,SBD,Raw,22.5,20-23,19-23,FR-O,59.0,60,135.0,72.5,160.0,367.5,1,411.76,415.11,366.85,84.06,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Tiffany Rolland,F,SBD,Raw,27.0,24-34,24-39,FR-O,74.4,75,155.0,82.5,140.0,377.5,2,369.25,360.69,317.37,75.19,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Caraline Custardo,F,SBD,Raw,18.0,18-19,14-18,FR-O,72.5,75,127.5,77.5,150.0,355.0,3,352.11,344.91,303.75,71.63,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Fatema Nomani,F,SBD,Raw,20.5,20-23,19-23,FR-O,73.4,75,110.0,57.5,152.5,320.0,5,315.28,308.41,271.5,64.17,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Karina Acuna,F,SBD,Raw,17.5,18-19,14-18,FR-O,73.5,75,115.0,55.0,142.5,312.5,6,307.66,300.92,264.89,62.62,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Jessica Garcia #1,F,SBD,Raw,20.5,20-23,19-23,FR-O,99.0,100,182.5,115.0,150.0,447.5,1,383.38,373.7,321.44,80.03,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Emily Manzo,F,SBD,Raw,22.5,20-23,19-23,FR-O,90.95,100,137.5,45.0,172.5,355.0,2,315.03,305.43,265.21,65.14,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Bianca Enriquez,F,SBD,Raw,22.5,20-23,19-23,FR-O,66.6,67.5,127.5,62.5,147.5,337.5,2,351.16,347.81,306.89,71.35,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Madeleine Farbman,F,SBD,Raw,16.5,16-17,14-18,FR-O,76.8,82.5,87.5,55.0,112.5,255.0,3,245.3,238.91,209.95,50.03,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Daniel Marrero,M,SBD,Raw,22.5,20-23,19-23,MR-O,59.9,60,182.5,112.5,182.5,477.5,1,403.58,407.87,398.32,78.38,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
John Allison,M,SBD,Raw,16.5,16-17,14-18,MR-O,59.4,60,125.0,82.5,175.0,382.5,3,325.53,329.25,321.69,63.07,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Evan Cheuk,M,SBD,Raw,16.5,16-17,14-18,MR-O,59.1,60,135.0,90.0,155.0,380.0,4,324.77,328.63,321.18,62.82,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Rex Labis,M,SBD,Raw,27.0,24-34,24-39,MR-O,74.6,75,195.0,127.5,242.5,565.0,1,406.74,404.1,390.55,82.6,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
James McArthur,M,SBD,Raw,20.0,20-23,19-23,MR-O,73.8,75,200.0,142.5,217.5,560.0,2,405.96,403.59,390.23,82.33,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Josiah Suwanski,M,SBD,Raw,21.5,20-23,19-23,MR-O,72.5,75,192.5,115.0,237.5,545.0,3,399.74,397.85,384.97,80.87,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Kristofer Amon,M,SBD,Raw,20.5,20-23,19-23,MR-O,73.2,75,167.5,117.5,242.5,527.5,5,384.45,382.4,369.87,77.88,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Josh Matira,M,SBD,Raw,19.5,20-23,19-23,MR-O,72.8,75,187.5,97.5,215.0,500.0,6,365.73,363.9,352.06,74.03,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Jordan Ferrer,M,SBD,Raw,29.5,24-34,24-39,MR-O,74.8,75,162.5,92.5,170.0,425.0,7,305.43,303.4,293.19,62.05,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Mark John Deniega,M,SBD,Raw,17.5,18-19,14-18,MR-O,68.8,75,157.5,85.0,165.0,407.5,9,309.82,309.48,300.15,62.15,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Elrin Esporlas,M,SBD,Raw,20.5,20-23,19-23,MR-O,74.1,75,75.0,162.5,75.0,312.5,12,225.94,224.57,217.1,45.85,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Tomasz Kmiotek,M,SBD,Raw,22.5,20-23,19-23,MR-O,84.4,90,245.0,155.0,275.0,675.0,3,451.47,446.18,428.87,92.65,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Christian Romero,M,SBD,Raw,21.5,20-23,19-23,MR-O,88.3,90,220.0,110.0,247.5,577.5,7,377.06,372.34,357.15,77.5,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Josiah Klippel,M,SBD,Raw,16.5,16-17,14-18,MR-O,88.3,90,215.0,122.5,237.5,575.0,8,375.43,370.72,355.6,77.17,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Evan Swanson,M,SBD,Raw,29.5,24-34,24-39,MR-O,88.6,90,205.0,142.5,220.0,567.5,9,369.89,365.24,350.28,76.03,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Alexander Thielen,M,SBD,Raw,21.5,20-23,19-23,MR-O,90.7,100,240.0,157.5,305.0,702.5,1,452.48,446.72,428.0,93.04,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Zachary Marquez,M,SBD,Raw,18.5,18-19,19-23,MR-O,94.2,100,242.5,137.5,265.0,645.0,2,407.88,402.76,385.3,83.85,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Lance Johnston,M,SBD,Raw,18.5,18-19,19-23,MR-O,98.4,100,215.0,132.5,285.0,632.5,4,392.07,387.47,370.19,80.52,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Trevor Baker,M,SBD,Raw,21.5,20-23,19-23,MR-O,98.5,100,217.5,160.0,240.0,617.5,6,382.6,378.12,361.25,78.57,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Jonathan Yelenick,M,SBD,Raw,19.5,20-23,19-23,MR-O,92.8,100,210.0,135.0,247.5,592.5,7,377.37,372.58,356.63,77.59,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Filip Smilevski,M,SBD,Raw,22.5,20-23,19-23,MR-O,109.2,110,230.0,147.5,260.0,637.5,2,378.61,376.01,359.3,77.3,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Gabriel Gordin,M,SBD,Raw,15.5,16-17,14-18,MR-O,123.4,125,145.0,95.0,200.0,440.0,6,250.4,251.4,240.79,50.53,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Danny Le #2,M,SBD,Raw,21.5,20-23,19-23,MR-O,67.2,67.5,205.0,107.5,245.0,557.5,1,431.08,431.38,418.82,86.08,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Ryan Tran #4,M,SBD,Raw,23.5,24-34,24-39,MR-O,65.9,67.5,192.5,120.0,220.0,532.5,2,417.7,418.64,406.82,83.07,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Joshua Fraser,M,SBD,Raw,23.5,24-34,24-39,MR-O,66.7,67.5,192.5,102.5,222.5,517.5,3,402.34,402.85,391.26,80.22,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Luis Morales,M,SBD,Raw,27.5,24-34,24-39,MR-O,67.1,67.5,180.0,120.0,192.5,492.5,4,381.23,381.54,370.46,76.11,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Christian Guillermo,M,SBD,Raw,22.5,20-23,19-23,MR-O,66.2,67.5,152.5,105.0,192.5,450.0,6,351.8,352.46,342.44,70.04,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Aidan Leung,M,SBD,Raw,18.5,18-19,19-23,MR-O,65.0,67.5,155.0,87.5,165.0,407.5,7,322.95,324.04,315.11,64.04,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Thomas O'Donnell,M,SBD,Raw,21.5,20-23,19-23,MR-O,79.1,82.5,227.5,127.5,270.0,625.0,1,433.87,429.77,414.3,88.66,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Arsalan Afshar,M,SBD,Raw,21.5,20-23,19-23,MR-O,81.8,82.5,185.0,140.0,222.5,547.5,4,372.68,368.66,354.86,76.35,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Brendan Neale,M,SBD,Raw,18.5,18-19,19-23,MR-O,79.3,82.5,200.0,105.0,215.0,520.0,7,360.44,356.99,344.1,73.67,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Joseph Ortega,M,SBD,Raw,15.5,16-17,14-18,MR-O,82.2,82.5,165.0,112.5,225.0,502.5,8,341.09,337.37,324.67,69.9,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Tommy Kang,M,SBD,Raw,19.5,20-23,19-23,MR-O,81.4,82.5,180.0,92.5,187.5,460.0,11,314.0,310.67,299.11,64.31,Yes,USA,IL,USAPL,,2022-12-03,USA,WI,,Liftmas Open,Yes
Elizabeth Lam,F,SBD,Raw,21.5,20-23,19-23,FR-O,51.9,52,112.5,50.0,110.0,272.5,2,332.6,340.21,301.59,68.92,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
John Nickl,M,SBD,Raw,23.0,20-23,19-23,MR-O,89.9,93,262.5,145.0,240.0,647.5,1,418.91,413.59,396.41,86.13,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Robert Szymanski,M,SBD,Raw,22.5,20-23,19-23,MR-O,110.8,120,280.0,130.0,282.5,692.5,3,409.03,406.64,388.73,83.41,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Ricky Zheng,M,SBD,Raw,20.5,20-23,19-23,MR-O,88.8,93,215.0,147.5,250.0,612.5,2,398.75,393.73,377.58,81.97,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Jack Nguyen #1,M,SBD,Raw,19.5,20-23,19-23,MR-O,65.8,66,192.5,130.0,187.5,510.0,1,400.5,401.45,390.15,79.63,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Philip An,M,SBD,Raw,17.5,18-19,14-18,MR-O,89.6,93,212.5,120.0,227.5,560.0,5,362.91,358.32,343.48,74.61,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Albert Aquino,M,SBD,Raw,19.5,20-23,19-23,MR-O,89.6,93,215.0,117.5,220.0,552.5,6,358.05,353.52,338.88,73.61,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Andrew Bui,M,SBD,Raw,19.5,20-23,19-23,MR-O,73.8,74,192.5,117.5,175.0,485.0,1,351.59,349.54,337.97,71.3,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Jared Manusig,M,SBD,Raw,20.5,20-23,19-23,MR-O,72.0,74,155.0,92.5,210.0,457.5,2,337.11,335.67,324.91,68.13,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Arvid Haque,M,SBD,Raw,24.5,24-34,24-39,MR-O,64.8,66,150.0,95.0,187.5,432.5,2,343.56,344.81,335.36,68.08,Yes,USA,IL,USAPL,IPF,2021-07-17,USA,WI,,Wolf Open,Yes
Raheem Gardner,M,SBD,Raw,25.5,24-34,24-39,MR-O,92.0,93,235.0,170.0,257.5,662.5,4,423.73,418.34,400.57,87.13,Yes,USA,IL,USAPL,IPF,2019-06-15,USA,IA,,Summer Blastoff,Yes
Angelina Kim,F,SBD,Raw,27.5,24-34,24-39,FR-O,61.4,63,130.0,67.5,147.5,345.0,6,376.97,377.85,333.76,76.77,Yes,USA,IL,USAPL,IPF,2019-06-15,USA,IA,,Summer Blastoff,Yes
Phu Huynh,M,SBD,Raw,27.5,24-34,24-39,MR-O,79.2,83,175.0,125.0,232.5,532.5,8,369.38,365.87,352.68,75.49,Yes,USA,IL,USAPL,IPF,2019-06-15,USA,IA,,Summer Blastoff,Yes
Heather Wenzel,F,SBD,Raw,30.5,24-34,24-39,FR-O,50.8,52,92.5,45.0,120.0,257.5,13,319.04,326.82,289.98,66.36,Yes,USA,IL,USAPL,IPF,2019-06-15,USA,IA,,Summer Blastoff,Yes
Dustin Clark,M,SBD,Raw,30.5,24-34,24-39,MR-O,103.8,105,200.0,115.0,232.5,547.5,16,331.74,328.5,313.67,67.96,Yes,USA,IL,USAPL,IPF,2019-06-15,USA,IA,,Summer Blastoff,Yes
Angelo Fortino,M,SBD,Raw,28.5,24-34,24-39,MR-O,81.51,,300.0,165.0,337.5,802.5,3,547.37,541.54,521.35,112.11,Yes,USA,IL,USAPL,,2022-03-05,USA,OH,Columbus,Arnold A7 Grand Prix,Yes
Mallory Brown,F,SBD,Raw,26.5,24-34,24-39,FR-O,47.0,47,137.5,67.5,160.0,365.0,1,478.36,490.89,437.59,101.18,Yes,USA,IL,USAPL,IPF,2020-10-10,USA,MO,,Midwest Primetime,Yes
Christina Lazo,F,SBD,Raw,33.0,24-34,24-39,FR-O,57.15,63,162.5,97.5,170.0,430.0,1,491.8,497.94,440.28,100.67,Yes,USA,IL,USAPL,IPF,2020-10-10,USA,MO,,Midwest Primetime,Yes
Michael Coladipietro,M,SBD,Raw,25.0,24-34,24-39,MR-O,73.9,74,260.0,160.0,290.0,710.0,1,514.24,511.2,494.26,104.31,Yes,USA,IL,USAPL,IPF,2020-10-10,USA,MO,,Midwest Primetime,Yes
Angelo Fortino,M,SBD,Raw,26.5,24-34,24-39,MR-O,81.6,83,275.0,170.0,332.5,777.5,1,529.98,524.32,504.75,108.56,Yes,USA,IL,USAPL,IPF,2020-10-10,USA,MO,,Midwest Primetime,Yes
Kyle Racina,M,SBD,Raw,32.5,24-34,24-39,MR-O,78.4,83,170.0,115.0,212.5,497.5,3,347.21,344.07,331.82,70.89,Yes,USA,IL,USAPL,IPF,2018-02-03,USA,MI,,MoreyMayhem BarBellum,Yes
Peter Doctolero,M,SBD,Raw,20.5,20-23,19-23,MR-O,87.0,93,202.5,122.5,250.0,575.0,1,378.35,373.68,358.68,77.74,Yes,USA,IL,USAPL,IPF,2018-02-03,USA,MI,,MoreyMayhem BarBellum,Yes
David Sutor,M,SBD,Raw,39.5,35-39,40-49,MR-O,83.7,93,195.0,107.5,240.0,542.5,3,364.52,360.33,346.48,74.78,Yes,USA,IL,USAPL,IPF,2018-02-03,USA,MI,,MoreyMayhem BarBellum,Yes
Ferris Wang,M,SBD,Raw,20.5,20-23,19-23,MR-O,65.8,66,160.0,102.5,182.5,445.0,1,349.46,350.29,340.43,69.48,Yes,USA,IL,USAPL,IPF,2016-04-23,USA,WI,,Cudahy Open,Yes
Michael Nguyen #6,M,SBD,Raw,31.5,24-34,24-39,MR-O,91.5,93,215.0,165.0,272.5,652.5,1,418.45,413.12,395.66,86.04,Yes,USA,IL,USAPL,IPF,2016-04-23,USA,WI,,Cudahy Open,Yes
Dan Ehle,M,SBD,Raw,29.5,24-34,24-39,MR-O,88.4,93,172.5,135.0,227.5,535.0,2,349.11,344.73,330.65,71.76,Yes,USA,IL,USAPL,IPF,2016-04-23,USA,WI,,Cudahy Open,Yes
Aaron Deets,M,SBD,Raw,26.0,24-34,24-39,MR-O,86.4,93,187.5,115.0,205.0,507.5,4,335.16,331.07,317.88,68.85,Yes,USA,IL,USAPL,IPF,2016-04-23,USA,WI,,Cudahy Open,Yes
James Farn,M,SBD,Raw,31.0,24-34,24-39,MR-O,89.0,93,167.5,110.0,200.0,477.5,5,310.51,306.59,293.98,63.83,Yes,USA,IL,USAPL,IPF,2016-04-23,USA,WI,,Cudahy Open,Yes
Stephen Heinz,M,SBD,Raw,25.5,24-34,24-39,MR-O,115.1,120,257.5,127.5,215.0,600.0,3,349.54,348.55,333.65,71.04,Yes,USA,IL,USAPL,IPF,2016-04-23,USA,WI,,Cudahy Open,Yes
Mili Leitner,F,SBD,Raw,25.5,24-34,24-39,FR-O,58.1,63,122.5,72.5,150.0,345.0,1,390.39,394.39,348.63,79.79,Yes,USA,IL,USAPL,IPF,2016-04-23,USA,WI,,Cudahy Open,Yes
Lyndsay Canada,F,SBD,Raw,26.5,24-34,24-39,FR-O,73.6,84,110.0,60.0,150.0,320.0,1,314.82,307.87,271.0,64.08,Yes,USA,IL,USAPL,IPF,2016-04-23,USA,WI,,Cudahy Open,Yes
Troy Saunders,M,SBD,Raw,44.0,40-44,40-49,MR-O,89.7,90,227.5,160.0,282.5,670.0,6,433.95,428.45,410.69,89.22,Yes,USA,IL,USAPL,IPF,2012-08-03,USA,TX,Killeen,Raw Nationals,Yes
Heather Wenzel,F,SBD,Raw,33.5,24-34,24-39,FR-O,50.75,52,102.5,47.5,132.5,282.5,1,350.26,358.82,318.39,72.86,Yes,USA,IL,USAPL,,2022-06-25,USA,MO,,Legacy Series 1,Yes
Ariana Tello,F,SBD,Raw,30.5,24-34,24-39,FR-O,52.0,52,127.5,80.0,145.0,352.5,1,429.66,439.44,389.52,89.01,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Leslie Najera,F,SBD,Raw,26.5,24-34,24-39,FR-O,52.0,52,90.0,52.5,115.0,257.5,2,313.87,321.01,284.55,65.02,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Cheryl Stewart,F,SBD,Raw,45.0,45-49,40-49,FR-O,59.2,60,127.5,67.5,145.0,340.0,1,380.13,383.03,338.49,77.58,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Justine Cabrera,F,SBD,Raw,29.5,24-34,24-39,FR-O,59.2,60,125.0,65.0,127.5,317.5,2,354.97,357.69,316.09,72.45,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Alana Toy,F,SBD,Raw,24.5,24-34,24-39,FR-O,57.6,60,95.0,52.5,112.5,260.0,3,295.85,299.24,264.55,60.51,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Lauren Brownridge,F,SBD,Raw,32.5,24-34,24-39,FR-O,74.2,75,145.0,80.0,165.0,390.0,2,382.02,373.27,328.48,77.78,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Madelynne Stroud,F,SBD,Raw,23.5,24-34,24-39,FR-O,73.8,75,140.0,77.5,160.0,377.5,3,370.85,362.56,319.11,75.49,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Nicole Arias,F,SBD,Raw,27.5,24-34,24-39,FR-O,74.6,75,142.5,70.0,160.0,372.5,4,363.84,355.31,312.61,74.1,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Anna Hornbacher,F,SBD,Raw,23.5,24-34,24-39,FR-O,74.5,75,132.5,65.0,165.0,362.5,5,354.32,346.06,304.49,72.16,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Kasandra Posada,F,SBD,Raw,24.0,24-34,24-39,FR-O,72.3,75,142.5,67.5,150.0,360.0,6,357.6,350.41,308.62,72.74,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Tessa Elfstrom,F,SBD,Raw,23.5,24-34,24-39,FR-O,85.0,90,155.0,75.0,172.5,402.5,1,368.3,356.84,311.69,75.66,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Allyce Torres,F,SBD,Raw,31.5,24-34,24-39,FR-O,88.8,90,130.0,67.5,152.5,350.0,2,313.9,304.14,264.7,64.75,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Jocelyn Waszkiewicz,F,SBD,Raw,31.5,24-34,24-39,FR-O,89.5,90,112.5,75.0,127.5,315.0,3,281.52,272.82,237.26,58.12,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Josephine Bonnie Mallari,F,SBD,Raw,29.0,24-34,24-39,FR-O,103.2,100+,160.0,60.0,170.0,390.0,1,328.84,321.89,275.4,68.99,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Amanda Heath,F,SBD,Raw,25.0,24-34,24-39,FR-O,65.1,67.5,142.5,85.0,160.0,387.5,1,408.62,406.06,358.41,83.05,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Hieu Trung Pham Vu,M,SBD,Raw,24.5,24-34,24-39,MR-O,70.7,75,197.5,110.0,217.5,525.0,1,391.66,390.47,378.24,78.93,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Matthew Sung,M,SBD,Raw,20.5,20-23,19-23,MR-O,73.2,75,152.5,92.5,182.5,427.5,2,311.57,309.91,299.75,63.12,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Tomasz Kmiotek,M,SBD,Raw,23.5,24-34,24-39,MR-O,88.0,90,275.0,172.5,282.5,730.0,1,477.47,471.51,452.34,98.13,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Wyatt Hubbard,M,SBD,Raw,19.0,18-19,19-23,MR-O,87.9,90,275.0,172.5,272.5,720.0,2,471.21,465.33,446.44,96.84,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Jake Svencner,M,SBD,Raw,31.5,24-34,24-39,MR-O,87.6,90,227.5,112.5,292.5,632.5,3,414.69,409.53,392.96,85.22,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Isaiah Carrington,M,SBD,Raw,27.5,24-34,24-39,MR-O,97.2,100,240.0,170.0,285.0,695.0,1,433.19,427.97,409.01,89.0,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Gregory Green,M,SBD,Raw,33.5,24-34,24-39,MR-O,97.6,100,255.0,167.5,265.0,687.5,2,427.72,422.61,403.85,87.86,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Ulysess Araujo,M,SBD,Raw,24.5,24-34,24-39,MR-O,93.6,100,242.5,152.5,275.0,670.0,3,424.98,419.61,401.52,87.38,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
Chris Fotso,M,SBD,Raw,22.0,20-23,19-23,MR-O,108.2,110,242.5,210.0,325.0,777.5,1,463.39,459.93,439.39,94.67,Yes,USA,IL,USAPL,,2023-11-18,USA,IL,,Surge Classic,Yes
